Nome;Rating;Posição Principal
Richard Duffy;60;CB
Peter Cherrie;60;GK
Markus Böcskör;60;GK
Arron Davies;60;RB/CM
Aurélien Faivre;60;RB/LB/CDM
Scott Shearer;60;GK
Paul Rachubka;60;GK
Matt Bloomfield;60;CM
Dannie Bulman;60;CM/CDM
Steve Mildenhall;60;GK
Mike Edwards;60;CB
Christoffer Andersson;60;RB/LB
Johan Brunell;59;CB
Hikmet Ciftci;59;CM/CDM
Gabriel Carrasco;59;RB
Frank Sturing;59;CB
Park Dae Han;59;GK
Konstantin Kuchaev;59;CAM/CDM
Joshua Smith;59;CB
Mark Karymov;59;CB
Andrey Ogarev;59;CM
Alexandr Naumenko;59;CAM
Brian Álvarez;59;LM
Rodrigo Schlegel;59;CB
Elguja Lobjanidze;59;ST
Ricardo Marín;59;ST
Gabriel Matei;59;RB
Viktor Patrashko;59;LB
Murat Sevimler;59;ST
Randal Kolo-Muani;59;ST
Brayner De Alba;59;CAM
Dennis Hettinga;59;RB
Agim Zeka;59;RW
Lukas Gerlspeck;59;CB/RB
Matthias Solerio;59;LB/CB
Kristoffer Zachariassen;59;CM
Dan Pybus;59;CAM
Nouhou Tolo;59;LB
Andrey Zorin;59;CAM
Ogo Obi;59;ST
Haruya Ide;59;CAM/RM
Vasilije Janjicic;59;CDM/CM
Mujahid Al Mania;59;ST
Yusuke Segawa;59;RW
Seyi Adekoya;59;ST
Brian Nana-Sinkam;59;CB
Jorge Betancur;59;RM
Alvaro Rodríguez;59;RB
Babacar Diallo;59;CB
Sergio Camargo;59;CDM
Sean Longstaff;59;CAM
Moussa Wagué;60;RB
Ludvig Fritzson;59;CAM
Kortne Ford;59;CB
Saramys Rodríguez;59;CAM
Sotiris Pispas;59;ST
Paschalis Staikos;59;CDM/CM
Franck Boya;59;CM/CDM/RM
Vyacheslav Tankovskyi;59;CM
Guido Villar;59;GK
Atakan Akkaynak;59;CDM/CM
Spencer Richey;59;GK
Jordan Torunarigha;59;CB/LB
Johnny Buduson;59;ST
Artem Galadzhan;59;ST/CF
Matías Moya;59;CAM
Juan Miguel Blanco-Lopez;59;CDM/CB
Antonini Lui;59;CM
Anton Makurin;59;CAM
Luis Amador;59;RWB
Francisco Leonardo;59;LM
Facundo Medina;59;LB
Ao Tanaka;59;CM
Nicolás Zalazar;59;CB
Sebastian Pasquali;59;CAM
Mohamed Sanhaji;59;ST/CF
Furkan  im ek;59;LM/RM
Berke Y lmaz;59;CAM
Justin Möbius;59;CAM/RM
Ishan Pandita;59;ST/LW
Barnabás Varga;59;ST
Felix Götze;59;CB/CDM
Souleyman Doumbia;59;LB/LW
Diego Sosa;59;LM/LB
Fabian Gmeiner;59;LB
Tomás Baroni;59;CB
Lourival Rodeiro;59;CDM
Ailton Gesser;59;RB
Ben Hinchliffe;59;ST
Moussa Traoré;59;GK
Brett Levis;59;LB/LM
Tomás Spinelli;59;CDM
Norberto Briasco;59;ST
Iván Gómez;59;CDM
Sebastian Szyma ski;59;CAM
Adam Parkhouse;59;LB/LW
Agustín Araujo;59;LM
Matías Zaracho;59;RM
Saho Mutlaq Al Mutairi;59;ST
Mahmoud Eid;59;ST
David Iduitua;59;ST
Marin Šverko;59;LB
Nils Rütten;59;CDM
Alexis Sosa;59;CB
Mikhail Borodko;59;GK
Tim Riksman;59;RB
Lorenzo Del Pinto;59;CDM/CM
Alfredo Bifulco;59;RM/CM
Chovanie Amatkarijo;59;LW
Niek Hoogveld;59;CB
Dogucan Haspolat;59;CAM
Yehvann Diouf;59;GK
Andreas Makris;59;ST/RM
Yoann Salmier;59;CB
Erick Sánchez;59;ST
Daniel Parra;59;LB
Roberto Romero;59;CM/CAM
Oliver Rathbone;59;CM/CAM
Ohoulo Framelin;59;GK
Stefan Mladenovic;59;LW/RW
Edson Torres;59;LM/LW
Serghino Sanches;59;LB
Gianni Cassaró;59;GK
Luka Bogdan;59;CB
Justin Shaibu;59;ST
David Ijaha;59;CDM/CM
Marco Jaime;59;CB
Jan Bekkema;59;GK
Jair Oosterlen;59;LB
Jerdy Schouten;59;ST
Ba-Muaka Simakala;59;CF
Ivan Vujica;59;LB
Adrián Domínguez;59;GK
Seifedin Chabbi;59;ST
Kahraman Demirta ;59;LB
Max Besuschkow;59;CM/CAM
Tardelis Peña;59;CB/LB
Robin Ziegele;59;CB
Dino Agote;59;LB
Valentin Rosier;59;RB
Michael Huber;59;CB
Raphaël Adicéam;59;GK
Bradley Ralani;59;RM/LM
Andreas Larsen;59;GK
Nicklas Dannevang;59;GK
Victorio Ramis;59;ST/CAM
Joshua Bitter;59;CB/LB
David Choinière;59;LM/CAM
Markus Uusitalo;59;GK
Ollie Harfield;59;LB
Atakan Cangöz;59;CM
Georgiy Makhatadze;59;CDM
Alimami Gory;59;ST
Alex Azevedo;59;CDM/CM
Aaron Mattia Tabacchi;59;RW
Ionu  Andrei Radu;59;GK
Abdoulaye Sanogo;59;CAM
Éder Aldralho;59;CAM
Déner Santoso;59;LB
Alvin Meldeiros;59;RB
Jérôme Deom;59;CAM
David Kasumu;59;CM
Connor Furlong;59;CAM/ST
Aaron Ramsdale;59;GK
Maximiliano Velazco;59;GK
Youssouf Ndiaye;59;CDM/CM
Julián Chicco;59;CDM/CM
Ronan Hale;59;ST
Anderson Lucoqui;59;LB
Aaron Lewis;59;RB/RM
Alexandr Maksimenko;59;GK
David Okereke;59;ST
Lucas Di Yorio;59;ST
Samba Camara;59;CB
Juan Carabalí;59;CB
Jorge Sánchez;61;RB
Jeppe Arctander Moe;59;LB/CB
Yun Tae Soo;59;LW
Rodrigo De Ciancio;59;CDM
Graham Kelly;59;LB
Lee Min Gi;59;LB
Jin Hanato;59;CF
Yoshihito Fujita;59;ST
Aitor Pascual;59;RB
Juan Andrada;59;CDM
Cui Min;59;CB
Takahiro Kunimoto;59;ST
Takuma Tsuda;59;CB
Hideomi Yamamoto;59;CB
Hirotaka Tameda;59;LM
Gao Zhunyi;59;CB
Oleg Mishchenko;59;RM
Juan Pablo Noce;59;GK
Nicolás Talpone;59;CAM
Ikki Arai;59;CB/LB
Jay Dasilva;59;LB
Kei Ikeda;59;CF/ST
Abdulkarim Al Qahtani;59;RM
Hiroto Goya;59;ST
Jiro Kamata;59;RB/CB
Ibrahim Shuaibu;59;ST
Favio Durán;59;ST
Nicolás Ciribe;59;GK
Elias Cobbaut;59;LB/CB
Stiven Quiñones;59;LB
Kentaro Seki;59;GK
Kevyn Montaño;59;CM
Robin Tranberg;59;CB/LB
Sébastien Salles-Lamonge;59;CAM
Jens Kristian Skogmo;59;RB
Chi Wenyi;59;GK
Justin Bilyeu;59;LB/CB
Drew Conner;59;CDM
Nico Rinderknecht;59;CDM/CB
Jake Wright;59;ST
Kevin Vásquez;59;CDM/RB
Sebastián Duque;59;GK
Germán Gaitán;59;CM/RM
Anthony Lamonge;59;GK
Luke Dreher;59;CM
Josh Barrett;59;CM/CAM
Bikash Jairu;59;LM/CDM
Lars Christian Kjemhus;59;LM/RM
Jesper Svensson;59;RM
Monday Samuel;59;CM
Abdulwahab Jafar;59;RM
Josh Dasilva;59;CM
Grady Diangana;59;LM/CAM
Andrea Gambetta;59;GK
Erwin Saavedra;59;RB
Numan Bostan;59;GK
Niklas Dorsch;59;CDM/CM
Giovanni Asken;59;CAM
Romain Montiel;59;ST
Luthando Sixhaso;59;GK
Domen Crnigoj;59;CM/CDM
Marlinho;59;CM/RM
Alexandre Olliero;59;GK
Joe Maguire;59;LB
Paolo Ghiglione;59;RW
Alexis Peña;59;CB
José Machín;59;CM
Tinotenda Kadewere;60;ST/CM
Abdulelah Al Malki;59;CDM/CM
Onyekachi Hope Ugwuadu;59;ST
Botti Biabi;59;ST
Matteo Grandi;59;GK
Kubilay Akyüz;59;CM
Florian Kohls;59;CM
Dinei Peixo;59;CDM/CM
Calegarcinho;59;CDM/CAM
Mauri Borgho;59;CB/CDM
Nilson Alfarinho;59;GK
James Brophy;59;LWB/LM
Juan Contreras;59;RB
Jack Harper;59;ST/CF
Axel Disasi;59;CB
Emmanuel Osadebe;59;CM
Fredrik Andersson;59;GK
Dominic Kurasik;59;GK
Liam Edwards;59;CB
Tsiy-William Ndenge;59;LM/LB
Will Patching;59;CM
Jonathan Lewis;59;RW/ST
Jonathan Burn;59;CB
Enis Bunjaki;59;ST
Rick Wulle;59;GK
Julius Ertlthaler;59;CAM
Lukas Klünter;59;RB/CB
Finn Porath;59;CM/LM
Dave Gnaase;59;CM
Gökhan Gül;59;CB/CDM
Tugay Kaçar;59;CM
Frank Mulhern;59;ST
Ahmet Özden;59;GK
Rai Simons;59;ST/RM
Senne Van Dooren;59;CB
Owain Jones;59;LM/ST
João De Oliveira;59;LM/LW
Jeando Fuchs;59;CDM/RB
Hassen Essa Jaaferi;59;CDM/RM
Cian Harries;59;CB/LB
Sofiane Daham;59;CAM/CM
Andreas Hanche-Olsen;59;RB/CB
Patrick Pentz;59;GK
Yanis Hamzaoui;59;CM
Kyle McFarlane;59;ST
Artur Farion;59;CB
Evgeniy Ezhov;59;LB
Jostein Gundersen;59;CB
Jackichand Singh;60;ST/RM
Evgeniy Goshev;59;GK
Marvin Mehlem;59;RM
Samer Salem;59;ST/LM
Marko Dugandži ;59;ST
Fabio Álvarez;59;ST
Adam Andersson;59;CM
Jacob Bruun Larsen;59;LM/RM
Alibek Aliev;59;ST/CAM
Jordan Flores;59;CM/LM
Santiago Magallán;59;RM
Alphousseyni Sané;59;LB
Sebastian Ring;59;LB
Bilal Sezer;59;CAM
Jorge Lagües;59;CAM/CM
Diego Martínez;59;GK
Prosper Kasim;59;LM
John Requejo;59;LB
Patrick Doody;59;LB
Franco Quiroga;59;RB/RM
Fahad Khaled Al Sagri;59;CAM/CM/LM
Dion Kelly-Evans;59;RB/RWB
Marvin Gakpa;59;CF/LM
Agustín Fontana;59;ST
Jin YangYang;59;CB
Nader Salem Al Muwallad;59;CDM/CM
Tom King;59;GK
Kane Vincent-Young;59;RB/RM
Ben Kennedy;59;ST/LM
Nikolay Stankevich;59;CAM/RM
Andrey Sidenko;59;CM
Sverre Bjørkkjær;59;LB
Connal Trueman;59;GK
Niall Maher;59;RB/CB
Mathias Rasmussen;59;LM/CM
Ulrich N'Nomo;59;ST/LW
Harry Anderson;59;RM
Marco Pinato;59;LB/LM
Julian Günther-Schmidt;59;ST/RW
Ben Whiteman;59;RM/CM
Sinan Eryüksel;59;CDM/CM
Zhang Xiaobin;59;CDM
Jordan Lyden;59;CM
Alex O'Hanlon;59;CAM/LW
Christian Derflinger;59;CAM/CM
Christian Ortag;59;GK
Eamonn Brophy;59;ST/CAM
Jacob Hjelte;59;ST
Lucas Cueto;59;LM/RM
Calum Dyson;59;ST
Josh Vickers;59;GK
Salman Ahmed Hazazi;59;RB
Jordan Williams;59;CB/CDM
David Tutonda;59;LWB/LB
Wes Atkinson;59;RB
Piotr Johansson;59;RM
Tom Pett;59;RM/CAM
Damian Szyma ski;59;CDM
Marlon Torres;59;CB
Smail Prevljak;59;ST/RW
John-Patrick Strauß;59;LM/CDM
Sergiusz Prusak;59;GK
Claudio Villagra;59;LM
Eirik Haugan;59;CB
Omar Sowunmi;59;CB/ST
Andrea Paroni;59;GK
Marek Rodák;59;GK
Michael Zant;59;CB
Mohammad Baghdadi;59;LB
Lee Sang Wook;59;GK
Alexander Achinioti-Jönsson;59;CDM
Christian Rubio Sivodedov;59;CM
Otis Khan;59;RM/RW
Connor Ogilvie;59;LB
Luis Chávez;59;LM
Chen Zhongliu;59;CAM
Mathias Berg Gjerstrøm;59;CM/CAM
George Fochive;59;CM/CDM
Raul Mendiola;59;LM
Tino Casali;59;GK
Musa Araz;59;CM/CDM
Rhys Turner;59;ST
Roberto Sandez;59;RB/CB
Juan Patiño;59;GK
Jaushua Sotirio;59;LM/ST
Jack Stacey;59;RB
Martin Molini;59;ST
Jack Bridge;59;CAM
Johannes Vall;59;LB
Otto Martler;59;GK
Micha  Walski;59;CDM/CM
Ransford Selasi;59;CM/CDM
Jordano Cisterna;59;CB/RB
Lucas Acosta;59;GK
Bart omiej Smuczy ski;59;LM
Pietro Ceccaroni;59;CB/LB
Ollie Palmer;59;ST
Sebastián Olivares;59;CB
Dante Martínez;59;CAM
Charlie Horton;59;GK
Zeiko Lewis;59;RW
Martin Smith;59;CM/CAM
Will Aimson;59;CB
Ryan Hedges;59;RM/CM
Jerome Sinclair;59;ST
Alain Estrada;59;GK
Amir Falahen;59;ST
Charlee Adams;59;CM/RM
Arif Ekin;59;LM
George Honeyman;59;CAM
Kristoffer Pallesen;59;RB
Fernando Coniglio;59;ST
Manuel Briones;59;CB
Liam Donnelly;59;RB/CB
Luca Forte;59;ST/LW
Sandro Tsveiba;59;CB
Jordan McGhee;59;RB/LB
Diego Orellana;59;RW/CAM
Cristián Guerra;59;GK
Henry Sanhueza;59;CB
Juan Suescún;59;CAM/ST
Sergey Bozhin;59;CB/LB
Jens-Martin Gammelby;59;RB/CB
Vitalijs Maksimenko;59;LB
Ulrik Yttergård Jenssen;59;CDM/CB
Kearyn Baccus;59;CDM/CM
Billy Waters;59;ST/RM
Luke Hendrie;59;RB
Marco Bürki;59;CB/LB
Jamal Lowe;59;ST/RM
Tommy O'Sullivan;59;CM
Khalid Kadyrov;59;LM
Abdullah Al Fahad;59;CB
Mattijs Branderhorst;59;GK
Abdullah Al Saleh;59;GK
Maan Al Khudari;59;CDM/CM
Junior Morias;59;ST/RM
Salman Al Sbeani;59;RM/ST
Rubayyi Al Moosa;59;RB/CB
Raheem Hanley;59;LB
Drey Wright;59;RM/LM
Saeed Al Dosari;59;RB/RM
Aaron Williams;59;ST/CF
Daniel Rogers;59;GK
Jérémy Manière;59;CB/CDM
Adebayo Azeez;59;ST/RW
Jibril Bojang;59;RW/CF
Brad Potts;59;RM/CM
JJ Hooper;59;ST/LM
Jack Barthram;59;RWB
Isaac Vassell;59;ST/RM
Lee Kwang Jin;59;CM/CDM
Joe Davis;59;CB/RB
Paul Izzo;59;GK
Aliu Djaló;59;CAM/CM
Ioannis Gelios;59;GK
Smajl Suljevic;59;CM
Edson Seidou;59;LB/LM
Sam Kelly;59;LM
George Ray;60;CB
Eirik Bergum Skaasheim;59;RB
Jesse Makarounas;59;CAM/CM
Conor McCormack;59;CM
Rasmus Sjöstedt;59;RB
Mikkel Vestergaard;59;ST
Konrad Forenc;59;GK
Bartosz Kaniecki;59;GK
Jimmy Keohane;59;CAM/LB
Ryan Watson;59;CM/RM
Hallam Hope;59;ST/LW
Rod McDonald;59;CB
Rafael Ramírez;59;GK
Kelvin Mellor;59;RB
Numa Lavanchy;59;RB/RM
Mauro Vilhete;59;RM/LM
Piotr Wlaz o;59;RM
Stephen Folan;59;CB
Michael Leahy;59;CB
Conor Clifford;59;CM
Liam O'Brien;59;GK
Robert Sandnes;59;LB/LM
Aaron Greene;59;ST/LM
Amadaiya Rennie;59;RM
Islam Feruz;59;ST/RM
Victor Grodås;59;LB
Ismael Diakite;59;RW/ST
Harry Beautyman;59;RM/CM
Ronan Murray;59;ST
Thierry Audel;59;CB/LB
Ali an  eker;59;GK
Thomas Nørgaard;59;GK
Emil Hedvall;59;GK
Simen Rafn;59;RB
David Webster;59;CB
Curtis Main;59;ST
Scott Boden;59;ST
Darren Meenan;59;RM/LM
Søren Frederiksen;59;LM/LB
Emanuel Schreiner;59;LM/LB
Peter Murphy;59;CM
Jake Hyde;59;ST
Andrew Fleming;59;CM
Rob Lainton;59;GK
Elliot Parish;59;GK
Dariusz Jarecki;59;LB
Mario Mutsch;59;CDM/RB
Rene Gilmartin;59;GK
Tom Champion;59;CDM/CM
Drew Talbot;59;RB/LB
Sito Riera;59;CM
Joe Anyon;59;GK
Thomas Stewart;59;ST/LW
Alex Lawless;59;CM/CDM
Liam Davis;59;LM/LB
Jean-Francois Kornetzky;59;GK
Michael Rose;59;CM/LB
Aaron Downes;59;CB
Matthew Bates;59;CB
Danilo Arrieta;59;CF/LW
Kim Chul Ho;59;CDM
Josh Gowling;59;CB
Gary Rogers;59;GK
Franz Burgmeier;59;ST/LW
Antoni  ukasiewicz;59;CDM/CB
Kyriakos Stamatopoulos;59;GK
Richard Garcia;59;RM/LM
Paul Gallacher;58;GK
Chris Day;59;GK
Matías Tissera;58;ST
Leonel Álvarez;58;CDM
Lucas Cuevas;58;RM
Carlos Vargas;58;CB
Matias Tagliamonte;58;GK
Esneyder Mena;58;RM
Gabriel Rodrigues;58;ST
Diego Gurri;58;RM
Dmitry Bablyuk;58;RB
Connor Maloney;58;RB
Maxim Antukh;58;CM
Dmitry Sasin;58;RW
Cristián Echavarría;58;CM
Mauricio Toni;58;CB
Steve Ambri;58;ST/LM
Alex Fletcher;58;ST/RM
Ivan Lurati;58;CB
Robbie McCourt;58;LB
Joseph Bouasse;58;CM/CAM
Ibrahim Sangaré;58;ST
Yvan Neyou;58;CAM/RW/LW
Martin Maloca;58;CDM
Giacomo Poluzzi;58;GK
Dever Orgill;58;ST
Samuel Tetteh;58;ST/LW
Andreas Albech;58;RB/CB
Yasin Yavuz;58;ST
Thomas Ephestion;58;CM/LM
Jeffre Vargas;58;RB
Alexis Ferrante;58;ST/CF
Hasan Özkan;58;CDM
Daniil Bolshunov;58;CM
Anton Miterev;58;CB
Ado Onaiwu;58;ST
Lucas;58;CB
Hiromu Kori;58;ST
Victor van den Bogert;58;CB
Douglas Estay;58;LB/LM
Alfie May;58;ST
Jonathan Ngwem;58;CB
Georges Bokwé;58;GK
Demetri Mitchell;58;LB/ST
Henry Wingo;58;RM/CAM
Stefan Cleveland;58;GK
Eddie Segura;58;CB
Jesper Nyholm;58;CB
Juan Foyth;58;CB
Cameron Iwasa;58;ST
Roni;58;ST/RM
Dayron Benavides;58;LB
Gaëtan Weissbeck;58;CAM
Lee Sang Ki;58;RW
Yoo Seung Min;58;LW
Oleksandr Zubkov;58;ST
Simeon Akinola;58;LW/CAM
Samuele Birindelli;58;RB
Pawe  Tomczyk;58;ST
Andrea Mastino;58;RB
Jordi Cortizo;58;LM
Alexandre Llovet;58;ST
Walter Mazzantti;58;ST
Dominik Franke;58;LB
Dimitri Lavalée;58;CB
Anastasios Chatzigiovannis;58;CAM/RW
Khaled Al Samiri;58;CM
Iñaki Santiago;58;CAM/CM
Florian Baak;58;CB
Anthony Caci;58;CM/CDM
Johnny Koutroumbis;60;CB
Calvin Stengs;58;RW
Goudiaby Lemouya;58;CDM
Bozhidar Chorbadzhiyski;58;CB
Maarten Paes;58;GK
Ahmed Touba;58;LB
Tomás Conechny;58;ST
Simon Olsson;59;CM
Asier;58;RB
João Lima;58;ST
Alessandro Plizzari;58;GK
Alper Ademoglu;58;CM/CAM
Burak Y ld r;58;CDM
Phil Neumann;58;RB/CDM
Evans Mensah;58;LM
Ellis Barkworth;58;CB/CDM
Erdal Öztürk;58;CM
Abdulaziz Al Nashi;58;CDM
Duque;58;RW
Furkan Zorba;58;CB
Pablo Cuadra;58;CF
Christian Kouamé;58;ST
Axel Mohamed Bakayoko;58;RW
Nicolas Basin;58;LB
Francesco Di Nolfo;58;LW
Rodrigo Alírio;58;CB
Drilon Cenaj;58;RM
Jadaan Al Shammari;58;CM
Abdulmalek Al Shammary;58;LM
Rodrigo Cabalucci;58;LW
Pavel Kudryashov;58;ST
Carlos López;58;GK
Jurrian Jouvenaar;58;GK
Maximilian Entrup;59;ST
Dara O'Shea;58;CB
Vladimir Golemi ;58;CB/CDM
Sam Schreck;58;CAM
Nicolás Álvarez;58;RB
Roman Laspalles;58;RB
Roberto Salcedo;58;GK
Álex Lázaro;58;GK
Jimmy Dunne;58;CB
Rodrigo Viega;58;RM
Gabriel Leiva;58;CM
Omar Abdulaziz Al Sunain;58;RB
Robbie Leitch;58;CM/CDM
Daniel Rojano;58;CDM
Rafa  Dobroli ski;58;GK
Marcin Warcholak;58;LB
Dmitriy Kamenschikov;58;ST
Diego De la Tejera;58;RW
Maxim Leitsch;58;CB/LB
Jacob Rasmussen;58;CB
Steve Ryckaert;58;CB/LB
Marcel Holzmann;58;LM/LB
Christoph Riegler;58;GK
Teddy Bouriaud;58;CM
Daniel Anyembe;58;RM/RB
Frederik Gytkjær;58;CAM/LM
Aldo Araujo;58;RM
Isaac Hemans;58;LB/LW
Markus Schubert;58;GK
Vincent Onovo;58;CM
Cristian Nevinha;58;GK
Melvin Neves;58;CAM
Lucio Chiappero;58;GK
Gino Fechner;58;CB/RB
Brahyan Rivas;58;CM
Jack Evans;58;CDM
Azzedine Zaidi;58;RM
Thijmen Nijhuis;58;GK
Dudu;58;ST
Nahuel Pájaro;58;CM
Vincent Schmidt;58;LB
Felix Bindelöv;58;RB/CB
Alexey Tataev;58;CB
Stefano Contreras;58;CDM
Manuel Maranda;58;CB
Valentin Henry;58;LW/RW
Jo Ju Young;58;ST
Shota Tamura;58;CF
Joaquín Torres;58;CAM
Mason Mount;58;CAM
Yukio Tsuchiya;58;CB
Shuto Nakahara;58;CDM
Yoshiki Matsushita;58;LM/LB
Kunie Kitamoto;58;CB
Yuto Koizumi;58;GK
Tasuku Hiraoka;58;CAM/LW
Takahiro Yanagi;58;RB/CB
Dominik Prokop;58;CAM
Koki Ogawa;58;ST
Shintaro Shimizu;58;ST
Nicolás Femia;58;CM
Josh Tymon;58;LB
Kyle Scott;58;CM
Daisuke Watabe;58;RB
Tetsuya Enomoto;58;GK
Yoshiaki Fujita;58;CB
Taku Akahoshi;58;GK
Shigeto Masuda;58;CB
Ryan Blair;58;CM
Dylann Dufrenne;58;GK
Kenya Matsui;58;GK
Kei Ishikawa;58;GK
Nicolas Kocik;58;GK
Anfernee Dijksteel;58;CDM
Justin Tokishi Kinjo;58;CM/RB
Luke Amos;58;CDM/CB
Han Ji Won;58;CDM
Kim Gyeong Jae;58;CB
Christopher Martins Pereira;58;CM
Julien Dacosta;58;RB
Omar Holness;58;CAM/CM
Danilo Acosta;58;CDM/CB
Rowllin Borges;58;CDM
Tyler Miller;58;GK
Killian Sanson;58;CDM
Aidan Friel;58;RB/RM
Jérémy Livolant;58;CDM
Carlos Pérez;58;RB/CB
Jimmy Mican;58;LB
Ciarán Coll;58;LB/CB
Scott Wharton;58;CB
Yhoan Andzouana;58;LM
Liridon Silka;58;CM
Bobo Sollander;58;ST/CB
Jorge Obregón;58;ST
Aryn Williams;58;RB/CB
Duman Herrera;58;ST
Filippo Bandinelli;58;CM/CAM
Eduard Gutiérrez;58;CB
Dani Hernández;58;GK
Ronaldo Tavera;58;CDM
Diego Cruz;58;RB
Joel Arimany;58;ST
Jack Fitzwater;58;CB/RB
Ilya Viznovich;58;ST/RW
Jacob Tratt;58;RB/CB
Javito;58;CB
Valentin Voisin;58;CDM/CM
Ali Abdullah Hazazi;58;CM/CAM
Abdullah Ali Al Megbas;58;ST
Diego Soto;58;LB
Matías Manríquez;58;CB
Austine Ikenna;58;ST
Louis Deschateaux;58;GK
Frank Ronstadt;58;RB/RM
Kyle Storer;58;CM
Harry Souttar;58;CB
Julian Ryerson;59;RB/RM
Alexander Munksgaard;58;RB/CB
Ever Valencia;62;RM/LM
Volodymyr Koval;58;ST
Fabián Astorga;58;CM
Steven Da Veiga;58;LB
Giorgi Jobava;58;RW
Stephen Humphrys;58;ST
Mateusz Hewelt;58;GK
Joe Rodon;58;CB
Antonio Torres;58;GK
Axel Prohouly;58;CAM/CM
Tim Wiesner;58;GK
Lennert De Smul;58;LB
Nikolai Rehnen;58;GK
Helge Valvatne Sandvik;58;GK
Geovanni Banguera;58;GK
Ronaldo Ariza;58;LM
Zachary Herivaux;58;CM
Accursio Bentivegna;58;RM/RW
Vebjørn Walnum Vinje;58;CB
Choi Bong Jin;58;GK
Erik Granat;58;RM/CM
Andreas Helmersen;58;ST
Holicharan Narzary;58;ST/RM
Eugeneson Lyngdoh;59;CM/CDM
Augustin Fernandes;58;CB
Leonardo Fontanesi;58;RB/CB
Joo Hyeon Woo;58;LW/LM
Emmanuel Onariase;58;CB
Park Seon Hong;58;CAM
Timur Akmurzin;58;GK
Dzenis Burnic;58;CM/CB
Yann Mabella;58;ST
Jack Storer;58;ST
Lucas Campana;58;ST
Danilo Arboleda;58;CB
Greg Luer;58;ST
Maximiliano Méndez;58;RB
Conor Donovan;58;CB
Ashley Hunter;58;ST/RW
Steve Kuzmanovski;58;RW
Kostadin Gadzhalov;58;CB
Lucio Compagnucci;58;CM
Jannik Pohl;58;ST
Josh Bingham;58;ST
Kabongo Tshimanga;58;ST
Aaron McEneff;58;CM
Sultan Ahmed Mandash;58;RM/LM
Christopher Rabitsch;58;CM/CDM
Jamie McGrath;58;LW/CM
Ben Godfrey;58;CM/CDM
Christopher Hamilton;58;LM/RM
Ola Adeyemo;58;ST
Maurice Jerome Litka;58;LM/ST
Bradley Collins;58;GK
Rezan Corlu;58;LW/CM
Francisco Ilarregui;58;ST
Achille Campion;58;ST
Emmanuel Sonupe;58;RM/LM
William Miller;58;CAM/LM
Davide Costa;58;GK
Mads Døhr Thychosen;58;ST/LM
Jeff Barria;58;GK
Brayan Silva;58;GK
Ahmed Al Oufi;58;CAM/LM
Nicolas Haas;58;CM/CDM
Hadi Al Abbas;58;CDM/CM
Eric Björkander;58;LB/RB
Jazzi Barnum-Bobb;58;RB/RWB
Luke Croll;58;CB
Alex Purver;58;CDM/RB
Mathias Greve;58;RM/CM
Russell Griffiths;58;GK
Dany Da Silva;58;GK
James Jones;58;CM
Alex Whitmore;58;CB
Aiborlang Khongjee;58;RB/RM
Reuf Durakovi ;58;GK
Marco Schuster;58;CDM/CM
Jonas Omlin;58;GK
Sébastien Mpeck-Makendi;58;GK
Darian MacKinnon;58;CM/CDM
Ramon Cecchini;58;CAM/ST
Michael Zacho;58;RM/CAM
John Hou Sæter;58;CM
Yeom Yu Shin;58;CDM
Kim Hyuk Jin;58;LM
Kim Chol Ho;58;GK
Roberto Ramírez;58;GK
Nathan Smith;58;CB
Hui Jiakang;58;LW/LM
Marko Nikoli ;58;ST
Jonathan Rasheed;58;GK
Alex Jakubiak;58;ST
Lars-Jørgen Salvesen;58;ST
Jonatan Torres;58;ST
Bae Seung Jin;58;CDM/CB
Hrvoje Mili evi ;58;CDM/CM
Arnab Mondal;58;CB
Will Nightingale;58;CB
Daniel O'Shaughnessy;58;CB
Mohammed Al Harthi;58;ST
Mamadou Sissako;58;ST/RW
Ryan Kitto;58;CAM/RW
Matthew Ridenton;58;CM/RM
Andrea Fulignati;58;GK
Mi osz Trojak;58;CDM
Vahid Hambo;58;ST
José Jair Ruíz;58;ST
Nicolas Lüchinger;58;RB/RWB
Eoghan Stokes;58;ST
Philipp Posch;58;LB
Alan Ezequiel Martinez;58;GK
Felix Dornebusch;58;GK
Víctor Cantillo;58;CDM
Kamil Lech;58;GK
Jeje Lalpekhlua;60;ST/LM
Juri Cisotti;58;ST
Ming Yang Yang;58;CM
Oliver Thychosen;58;LM/RW
Lukas Schubert;58;RM
Atila Varga;58;CB
Michael Brouwer;58;GK
Gilli Rólantsson Sørensen;58;LB/LW
Cameron Kerr;58;RB/RWB
Aaron Chapman;58;GK
Andrew Hughes;58;LB/CB
Danny Wright;58;ST
James Roberts;58;ST
Ciaran O'Connor;59;ST/LW
Juan David Valencia;58;GK
Liam Grimshaw;58;CM
Fankaty Dabo;58;RWB/RB
Joaquín Muñoz;58;GK
Park Chung Hyo;58;GK
Zakaria Al Sudani;58;CM/CDM
Nick Townsend;58;GK
Aaron Calver;58;RB/CB
Jake Gray;58;CM/RM
El-Hadji Ba;58;CDM/CM
Danny Furlong;58;ST
Gregory Karlen;58;ST/RW
Emil Bellander;58;ST
Lewis Italiano;58;GK
Jacob Blyth;58;ST
George Glendon;58;CM/CDM
Liam Graham;58;RB/CB
Alex Davey;58;CB
Alwyn George;58;CAM/CF
Sam Long;58;RB/CB
